Gene,FT 15d,FT 25d,FT 55d,FT 85d,FT 115d,FS 145d
Pbr000805.1,1547100000.0,2247700000.0,3219800000.0,2103800000.0,1758400000.0,2514200000.0
Pbr000808.1,9223300000.0,8082500000.0,5616700000.0,3576400000.0,3376400000.0,3381600000.0
Pbr000811.1,,,,,,
Pbr000812.1,10916000000.0,9813800000.0,7759300000.0,5177700000.0,4179300000.0,4128600000.0
Pbr000813.2,,,,,,
Pbr000814.1,,,,76194000.0,,
Pbr000817.1,729910000.0,899140000.0,812920000.0,292220000.0,389630000.0,377510000.0
Pbr000821.1,105720000.0,,,,,
Pbr000822.1,2415100000.0,1994400000.0,1338400000.0,1007600000.0,460090000.0,820660000.0
Pbr000824.1,,150000000.0,20050000.0,,,
Pbr000825.1,2296300000.0,3662100000.0,3092900000.0,1137100000.0,669190000.0,630610000.0
Pbr000826.1,,,1096200000.0,696740000.0,,
Pbr000828.1,,,,,,
Pbr000829.1,1486100000.0,1722000000.0,1412300000.0,2019500000.0,2958500000.0,2816200000.0
Pbr000830.2,,93074000.0,282480000.0,214080000.0,199240000.0,177460000.0
Pbr000831.1,71851000.0,56328000.0,69657000.0,119470000.0,67262000.0,74608000.0
Pbr000832.3,,98687000.0,78458000.0,114370000.0,,106540000.0
Pbr000836.1,1101000000.0,1548600000.0,602000000.0,278900000.0,166260000.0,141970000.0
Pbr000837.1,94711000.0,118850000.0,84232000.0,121560000.0,,79366000.0
Pbr000841.1,4028600000.0,2325200000.0,2468300000.0,3171400000.0,3314600000.0,2756200000.0
Pbr000843.1,291120000.0,306290000.0,313850000.0,408090000.0,280190000.0,144020000.0
Pbr000844.1,,,,95657000.0,,85149000.0
Pbr000845.2,395720000.0,381360000.0,,,,
Pbr000846.1,2114600000.0,1217500000.0,1167500000.0,1559700000.0,275220000.0,2004700000.0
Pbr000847.2,13562000000.0,19099000000.0,91237000000.0,39711000000.0,125610000000.0,143850000000.0
Pbr000848.1,13814000000.0,24624000000.0,71862000000.0,159910000000.0,239370000000.0,338300000000.0
Pbr000849.1,,,,,,
Pbr000850.1,510350000.0,646110000.0,585220000.0,1267100000.0,1079500000.0,1192300000.0
Pbr000852.1,3894000000.0,7270900000.0,5951400000.0,6315800000.0,9234100000.0,10543000000.0
Pbr000853.1,,,,148180000.0,100060000.0,124220000.0
Pbr000854.1,1159100000.0,540540000.0,313640000.0,289430000.0,123200000.0,65156000.0
Pbr000856.1,14263000.0,74278000.0,,,,
Pbr000857.1,2346800000.0,4181000000.0,7691900000.0,4483900000.0,7404300000.0,5174600000.0
Pbr000858.1,4571200000.0,4045500000.0,2288900000.0,1923200000.0,2832600000.0,2169200000.0
Pbr000859.1,,,,,,
Pbr000860.1,474850000.0,908460000.0,781880000.0,1007600000.0,941220000.0,1336800000.0
Pbr000866.1,2038200000.0,1739800000.0,1905500000.0,1610500000.0,1360700000.0,1329500000.0
Pbr000869.1,46279000.0,,61127000.0,199810000.0,319790000.0,357630000.0
Pbr000871.1,,,,,,
Pbr000875.1,,43094000.0,87454000.0,59517000.0,54305000.0,
Pbr000877.1,983390000.0,1140100000.0,841920000.0,1088900000.0,1007000000.0,1169700000.0
Pbr000878.2,4854500000.0,6100600000.0,6248600000.0,5954000000.0,10465000000.0,11213000000.0
Pbr000879.2,16229000000.0,28193000000.0,28813000000.0,16161000000.0,4303300000.0,1297100000.0
Pbr000880.1,,35642000.0,,,,
Pbr000881.1,886540000.0,364680000.0,165050000.0,,425910000.0,423780000.0
Pbr000888.2,3637600000.0,3186900000.0,5034900000.0,7826800000.0,7160100000.0,5779500000.0
Pbr000890.1,,,,191150000.0,,
Pbr000913.1,,193610000.0,,,,
Pbr000915.1,8422900.0,,,,,
Pbr000917.3,,,,,,
Pbr000921.1,,,,,,
Pbr000922.1,,,,,,
Pbr000924.1,,,,,,
Pbr000926.1,1455700000.0,2689600000.0,2810000000.0,1616800000.0,1449200000.0,1489600000.0
Pbr000933.1,3939700000.0,2723600000.0,4573600000.0,3128500000.0,929440000.0,
Pbr000936.1,,,34926000.0,84591000.0,,
Pbr000942.1,,,,66311000.0,77316000.0,40256000.0
Pbr000952.1,3255100000.0,2177500000.0,1215700000.0,608270000.0,332190000.0,469210000.0
Pbr000955.1,,64452000.0,48788000.0,49749000.0,,
Pbr000963.1,4986300000.0,3487100000.0,2048400000.0,5595600000.0,3161600000.0,7494900000.0
Pbr000964.1,,330820000.0,66810000.0,,158300000.0,110780000.0
Pbr000970.2,189770000.0,155980000.0,100030000.0,68755000.0,21894000.0,
Pbr000974.1,1411600000.0,450260000.0,450380000.0,172900000.0,337770000.0,636860000.0
Pbr000975.1,,,,,,
Pbr000976.1,,,,,,
Pbr000977.1,88228000.0,67410000.0,74709000.0,,,
Pbr000988.3,56257000000.0,46648000000.0,60988000000.0,82370000000.0,104320000000.0,32755000000.0
Pbr000990.1,693350000.0,906740000.0,649450000.0,801750000.0,436600000.0,598090000.0
Pbr000992.1,,64180000.0,,,,
Pbr000993.1,,,,,,
Pbr000994.1,,47246000.0,45232000.0,61543000.0,55135000.0,110550000.0
Pbr000999.1,7426400000.0,9542300000.0,19084000000.0,27724000000.0,14079000000.0,17890000000.0
Pbr001001.1,229110000.0,128450000.0,292150000.0,361640000.0,479490000.0,531980000.0
Pbr001002.1,482290000.0,532630000.0,703080000.0,1352600000.0,1192600000.0,1690600000.0
Pbr001003.1,382550000.0,414900000.0,401840000.0,738820000.0,505200000.0,658400000.0
Pbr001011.1,275770000.0,48884000.0,,,,
Pbr001013.1,2016300000.0,2462900000.0,1481700000.0,859720000.0,696220000.0,567830000.0
Pbr001014.1,,,,,,
Pbr001024.1,32392000.0,,,467230000.0,1138400000.0,1003000000.0
Pbr001026.1,4132600000.0,2523100000.0,2367000000.0,2914000000.0,5109100000.0,6504200000.0
Pbr001027.1,143530000.0,,110220000.0,96796000.0,,202060000.0
Pbr001031.1,,,,,,
Pbr001034.1,174970000.0,314720000.0,1074000000.0,341020000.0,153710000.0,219510000.0
Pbr001037.1,12498000000.0,11872000000.0,9913600000.0,9062300000.0,9086500000.0,8826600000.0
Pbr001038.1,,,,,,
Pbr001039.1,56659000000.0,35123000000.0,40806000000.0,56696000000.0,57830000000.0,66287000000.0
Pbr001040.1,5974700000.0,4599300000.0,4129000000.0,2023500000.0,1273400000.0,1798400000.0
Pbr001044.1,,,,,,
Pbr001047.1,117500000.0,109610000.0,66379000.0,40607000.0,,
Pbr001048.1,198520000.0,113940000.0,70414000.0,112610000.0,107790000.0,
Pbr001049.1,3526400000.0,3023400000.0,2410100000.0,1900500000.0,1529200000.0,1309200000.0
Pbr001053.1,2602100000.0,3887300000.0,6858300000.0,11595000000.0,14322000000.0,16874000000.0
Pbr001056.1,,,,,,
Pbr001057.1,10899000000.0,6837300000.0,6260500000.0,8646800000.0,1869200000.0,2856100000.0
Pbr001058.1,2542500000.0,2392800000.0,1299100000.0,628910000.0,528580000.0,325340000.0
Pbr001059.1,,,,,,
Pbr001060.1,,,,,,
Pbr001063.1,,,,,,
Pbr001065.2,,52796000.0,,,,
Pbr001066.1,,,,,,
Pbr001070.1,3729000000.0,2421000000.0,2718100000.0,4041300000.0,5434500000.0,4735700000.0
Pbr001072.1,,,,,,
Pbr001074.1,,,,,,
Pbr001075.1,,,,,,
Pbr001078.1,,,,,,
Pbr001079.1,4223500000.0,2850300000.0,3895900000.0,2465900000.0,2123700000.0,2122700000.0
Pbr001083.1,,,,,,
Pbr001086.1,407970000.0,479670000.0,232100000.0,190050000.0,140130000.0,105360000.0
Pbr001091.1,204580000.0,167070000.0,119660000.0,117340000.0,199210000.0,170750000.0
Pbr001092.1,,,,,,
Pbr001093.1,225940000.0,389460000.0,112290000.0,704850000.0,,214260000.0
Pbr001097.1,4832200000.0,9157600000.0,7437600000.0,6562900000.0,8497000000.0,7186100000.0
Pbr001098.1,258220000.0,,,,,
Pbr001100.1,,,,,36806000.0,42969000.0
Pbr001102.1,1877100000.0,2514600000.0,383690000.0,,,15986000.0
Pbr001104.1,81412000.0,,,,,
Pbr001108.1,3361500000.0,1689400000.0,1080200000.0,1208600000.0,580230000.0,1471700000.0
Pbr001109.1,,294890000.0,191360000.0,298620000.0,,208890000.0
Pbr001125.1,,,,,,
Pbr001129.1,269060000.0,156290000.0,137630000.0,328670000.0,341360000.0,308680000.0
Pbr001130.1,,,,,473970000.0,476710000.0
Pbr001132.1,,,,,,
Pbr001134.1,555770000.0,239120000.0,453960000.0,696290000.0,608490000.0,594740000.0
Pbr001135.2,264070000.0,249290000.0,286050000.0,332290000.0,126810000.0,606280000.0
Pbr001136.1,1623400000.0,939780000.0,914100000.0,1743300000.0,1384300000.0,1794800000.0
Pbr001139.1,33960000000.0,24582000000.0,29991000000.0,64294000000.0,77419000000.0,93935000000.0
Pbr001151.1,,,,,,
Pbr001154.1,23077000000.0,12835000000.0,16200000000.0,14155000000.0,11353000000.0,16804000000.0
Pbr001155.2,,,,,,
Pbr001158.1,1052400000.0,1377000000.0,1620700000.0,1007400000.0,553850000.0,233200000.0
Pbr001159.1,45481000.0,59633000.0,67322000.0,53143000.0,,
Pbr001160.1,925900000.0,1254600000.0,1726400000.0,1404200000.0,942330000.0,607160000.0
Pbr001165.1,,,,,,
Pbr001169.1,386780000.0,738830000.0,541710000.0,375360000.0,257250000.0,223880000.0
Pbr001170.1,2214300000.0,4278100000.0,5733700000.0,2241700000.0,1645700000.0,4216800000.0
Pbr001181.1,,34887000.0,56885000.0,,,
Pbr001184.1,554630000.0,861110000.0,578940000.0,373270000.0,195990000.0,227520000.0
Pbr001186.1,465510000.0,994810000.0,1443500000.0,2372700000.0,2391500000.0,3307900000.0
Pbr001188.1,,,,,,
Pbr001194.1,936890000.0,1576200000.0,1270200000.0,963370000.0,1287800000.0,1419900000.0
Pbr001196.2,,34355000.0,34216000.0,,,
Pbr001200.1,555000000.0,275370000.0,257180000.0,61493000.0,197410000.0,218130000.0
Pbr001201.3,4458500000.0,2542400000.0,1225500000.0,163600000.0,,
Pbr001203.2,,,,,,
Pbr001204.1,,,,,,
Pbr001205.1,,,,,,
Pbr001208.1,47158000.0,130760000.0,125420000.0,73793000.0,85840000.0,54062000.0
Pbr001213.1,148640000.0,102740000.0,18572000.0,,,
Pbr001222.1,,,,,,
Pbr001224.1,390570000.0,563670000.0,631460000.0,1172000000.0,1344200000.0,1070000000.0
Pbr001225.1,7426300000.0,8332100000.0,11041000000.0,15348000000.0,15055000000.0,19601000000.0
Pbr001228.1,6438100000.0,5474100000.0,3637000000.0,2597400000.0,1872200000.0,1518600000.0
Pbr001231.1,646720000.0,948270000.0,1435100000.0,1188500000.0,1451500000.0,1269200000.0
Pbr001232.1,129530000.0,74259000.0,66045000.0,43572000.0,,55167000.0
Pbr001233.1,,,33817000.0,,,
Pbr001234.1,,23589000.0,91560000.0,,,
Pbr001237.1,169460000.0,299900000.0,153230000.0,100670000.0,,133600000.0
Pbr001252.1,9088200000.0,1554100000.0,1502800000.0,350570000.0,38099000.0,376950000.0
Pbr001261.1,,,,,,
Pbr001268.1,172480000000.0,173990000000.0,228130000000.0,304810000000.0,282740000000.0,341570000000.0
Pbr001269.1,38414000000.0,28290000000.0,35039000000.0,41786000000.0,46523000000.0,47464000000.0
Pbr001271.1,824770000.0,852440000.0,561050000.0,428980000.0,322810000.0,300910000.0
Pbr001272.1,,41131000.0,60765000.0,59862000.0,57016000.0,68586000.0
Pbr001275.1,627920000.0,712670000.0,678660000.0,678110000.0,933730000.0,934800000.0
Pbr001278.2,,327330000.0,363740000.0,557430000.0,367390000.0,275050000.0
Pbr001279.1,864280000.0,1770000000.0,352860000.0,158850000.0,50395000.0,442200000.0
Pbr001283.1,8473300000.0,14089000000.0,9412700000.0,140170000.0,,
Pbr001284.1,,,,,,
Pbr001286.1,1574800000.0,2553000000.0,2328600000.0,3340200000.0,3830200000.0,2616200000.0
Pbr001287.2,,49364000.0,,153830000.0,,
Pbr001288.3,316370000.0,163990000.0,221610000.0,68324000.0,,93073000.0
Pbr001290.1,36801000000.0,26335000000.0,24437000000.0,30492000000.0,16440000000.0,29661000000.0
Pbr001291.1,10994000000.0,6061100000.0,6854800000.0,6264500000.0,6683300000.0,8189200000.0
Pbr001305.1,,59202000.0,,,,
Pbr001308.2,,,,,,
Pbr001309.1,,,,,,
Pbr001312.1,13142000000.0,10626000000.0,14168000000.0,14448000000.0,19304000000.0,27268000000.0
Pbr001313.1,,,,,,
Pbr001318.1,191770000.0,80448000.0,,,,
Pbr001319.1,3007800000.0,4821000000.0,4834700000.0,3283500000.0,1343700000.0,2445400000.0
Pbr001320.1,183100000.0,239950000.0,203510000.0,156290000.0,,119540000.0
Pbr001321.1,2158200000.0,1494200000.0,6734000000.0,4206100000.0,11638000000.0,13255000000.0
Pbr001323.1,227500000.0,116660000.0,209300000.0,558780000.0,321860000.0,914760000.0
Pbr001325.1,,,,,,
Pbr001326.1,,,,,,
Pbr001329.2,483290000.0,460410000.0,495950000.0,433980000.0,244800000.0,294240000.0
Pbr001330.1,2637600000.0,2607200000.0,2801900000.0,2530100000.0,2959700000.0,2249200000.0
Pbr001331.1,121570000.0,180370000.0,48270000.0,,,
Pbr001333.1,1907900000.0,2073700000.0,,,3714800000.0,6751800000.0
Pbr001338.1,,,,,,
Pbr001346.2,,,,,,
Pbr001349.1,,,,,,
Pbr001352.2,,44847000.0,77604000.0,99738000.0,115090000.0,213290000.0
Pbr001356.1,,,73213000.0,59076000.0,,99872000.0
Pbr001358.1,,118180000.0,48386000.0,,,
Pbr001359.1,,41623000.0,,,,112010000.0
Pbr001360.1,658130000.0,454460000.0,288400000.0,354500000.0,751170000.0,746100000.0
Pbr001361.1,,,,,18067000.0,
Pbr001366.1,236800000.0,333260000.0,248020000.0,896310000.0,,
Pbr001368.1,,,,,,
Pbr001369.1,5785400000.0,3185200000.0,2993900000.0,3580100000.0,5051900000.0,4154300000.0
Pbr001372.1,,,,,,
Pbr001373.1,426130000.0,412090000.0,314320000.0,277340000.0,94127000.0,84839000.0
Pbr001375.1,35648000000.0,18523000000.0,13171000000.0,6641800000.0,8973900000.0,16069000000.0
Pbr001378.2,756950000.0,1754000000.0,3508100000.0,2141200000.0,2128600000.0,2408500000.0
Pbr001380.1,1381000000.0,799760000.0,389180000.0,62096000.0,54816000.0,79825000.0
Pbr001381.1,,,,37027000.0,,
Pbr001382.2,1932200000.0,1970700000.0,1500600000.0,438830000.0,,27451000.0
Pbr001384.1,,,,,,5756300.0
Pbr001385.1,,56556000.0,58277000.0,113600000.0,,
Pbr001396.1,528350000.0,705500000.0,1013700000.0,819070000.0,445600000.0,350070000.0
Pbr001398.1,86484000.0,66320000.0,157680000.0,,,
Pbr001399.1,690370000.0,737370000.0,1295600000.0,334340000.0,,
Pbr001404.1,,57195000.0,60498000.0,99524000.0,,110510000.0
Pbr001406.1,25272000000.0,15813000000.0,23892000000.0,28211000000.0,46766000000.0,39993000000.0
Pbr001407.1,7534400000.0,15140000000.0,23687000000.0,29844000000.0,30473000000.0,27595000000.0
Pbr001408.1,2670200000.0,3669400000.0,3453300000.0,2734800000.0,4723700000.0,3713800000.0
Pbr001409.1,183750000.0,169290000.0,68737000.0,,,
Pbr001413.1,202500000.0,326160000.0,770620000.0,2280200000.0,4794400000.0,5677900000.0
Pbr001414.1,2673700000.0,1165900000.0,170020000.0,,,33169000.0
Pbr001417.2,,,,,,
Pbr001418.1,,,,,,
Pbr001419.4,,64009000.0,47587000.0,,,
Pbr001420.1,290620000.0,256220000.0,,,,
Pbr001421.1,1019500000.0,632570000.0,397600000.0,224350000.0,129420000.0,129350000.0
Pbr001423.1,388060000.0,345760000.0,284740000.0,220120000.0,,110340000.0
Pbr001426.1,490390000.0,792100000.0,509910000.0,424680000.0,247790000.0,364380000.0
Pbr001427.1,249770000.0,528570000.0,277900000.0,331420000.0,654700000.0,800700000.0
Pbr001429.1,,,,,,
Pbr001430.1,24924000000.0,13941000000.0,14055000000.0,14913000000.0,10853000000.0,13843000000.0
Pbr001432.2,104340000.0,87644000.0,99145000.0,69343000.0,,
Pbr001437.1,,,,62590000.0,6611400.0,
Pbr001439.1,35907000000.0,25174000000.0,21180000000.0,25019000000.0,15066000000.0,16130000000.0
Pbr001449.1,,,,339550000.0,,122260000.0
Pbr001450.1,1356800000.0,1572600000.0,2657600000.0,3059400000.0,1267200000.0,3536300000.0
Pbr001456.2,,,,,,
Pbr001457.1,,,,,,
Pbr001465.1,,,,,,
Pbr001472.2,969970000.0,1997100000.0,2246700000.0,598580000.0,253710000.0,92843000.0
Pbr001473.1,,,,,,
Pbr001476.1,,,,,,
Pbr001478.2,,,,,,
Pbr001480.1,,,,,,
Pbr001492.2,,,,,,
Pbr001494.1,,,,,,
Pbr001496.1,310680000.0,544830000.0,511240000.0,755360000.0,275100000.0,352320000.0
Pbr001497.1,634500000.0,1834500000.0,125470000.0,,273510000.0,887290000.0
Pbr001517.1,5665900000.0,16012000000.0,10330000000.0,7077200000.0,6325100000.0,5400900000.0
Pbr001521.1,,2049900000.0,1573700000.0,697940000.0,978600000.0,823210000.0
Pbr001525.1,150630000.0,128610000.0,172280000.0,59135000.0,154870000.0,107520000.0
Pbr001532.1,,,,,,
Pbr001533.1,,,,,,
Pbr001535.2,10479000000.0,5792700000.0,7288600000.0,7405700000.0,10650000000.0,10302000000.0
Pbr001536.1,1730800.0,3879300.0,6487100.0,3751800.0,5281600.0,2710500.0
Pbr001539.1,,,,,,
Pbr001541.2,146200000.0,,,61974000.0,,
Pbr001543.2,61186000000.0,9137700000.0,2497200000.0,4289600000.0,153710000.0,35915000.0
Pbr001545.1,1477300000.0,2954400000.0,2794600000.0,1003600000.0,474530000.0,124420000.0
Pbr001548.1,,,,,,
Pbr001549.1,,,,,,
Pbr001552.1,472310000.0,417420000.0,1087700000.0,700620000.0,1181600000.0,1143900000.0
Pbr001553.1,422530000.0,331550000.0,282520000.0,,,
Pbr001558.1,,,,,,
Pbr001559.1,,,,,,
Pbr001560.1,18548000000.0,19266000000.0,5592000000.0,4264200000.0,1361400000.0,1221000000.0
Pbr001561.1,102950000.0,198040000.0,262860000.0,384550000.0,425310000.0,691430000.0
Pbr001565.1,,,,,,
Pbr001568.2,162580000.0,48483000.0,74118000.0,,,
Pbr001571.1,,,,,,
Pbr001575.1,238580000.0,318940000.0,315740000.0,184510000.0,116140000.0,88563000.0
Pbr001576.3,51826000.0,45247000.0,44254000.0,,,21305000.0
Pbr001583.1,5953900000.0,7613900000.0,7813000000.0,5105500000.0,1334600000.0,2295000000.0
Pbr001584.1,,,,,,
Pbr001586.1,138170000.0,648970000.0,262770000.0,130110000.0,159170000.0,98557000.0
Pbr001587.1,204340000.0,,,,,
Pbr001588.2,523270000.0,258700000.0,100020000.0,148420000.0,,
Pbr001591.1,214820000.0,243780000.0,221200000.0,127290000.0,132360000.0,105180000.0
Pbr001596.1,,68888000.0,,,,
Pbr001598.1,31998000.0,27498000.0,39945000.0,,,42676000.0
Pbr001607.1,1157900000.0,2906200000.0,2732900000.0,1615000000.0,3222300000.0,3221700000.0
Pbr001608.1,835630000.0,2860800000.0,2516800000.0,1609800000.0,3520400000.0,2796600000.0
Pbr001609.1,,39909000.0,,,,
Pbr001610.1,115730000.0,,,,,
Pbr001611.1,,77278000.0,57515000.0,80658000.0,,
Pbr001616.1,67334000.0,49692000.0,99829000.0,65608000.0,28243000.0,
Pbr001626.1,,,,,,
Pbr001627.1,,292120000.0,327320000.0,191750000.0,,
Pbr001633.1,321730000.0,296880000.0,345660000.0,593100000.0,502290000.0,630990000.0
Pbr001634.1,2142100000.0,2172300000.0,2925600000.0,6779200000.0,9001700000.0,10410000000.0
Pbr001636.3,302660000.0,825320000.0,3581300000.0,4935700000.0,7475700000.0,4661800000.0
Pbr001637.1,819950000.0,596690000.0,512610000.0,1011200000.0,714150000.0,972440000.0
Pbr001641.1,226030000.0,287980000.0,300330000.0,405050000.0,133410000.0,95775000.0
Pbr001642.1,175960000.0,,473270000.0,,275830000.0,
Pbr001647.1,4469100000.0,3917300000.0,4009300000.0,4425800000.0,3370700000.0,3701700000.0
Pbr001648.1,151910000.0,299930000.0,320110000.0,285640000.0,253230000.0,369350000.0
Pbr001649.1,3696200000.0,2644000000.0,2388600000.0,1150000000.0,12490000000.0,9423100000.0
Pbr001651.1,555030000.0,798600000.0,593060000.0,415870000.0,421700000.0,324250000.0
Pbr001653.1,1941700000.0,1215400000.0,1546200000.0,2752800000.0,2671300000.0,2127200000.0
Pbr001655.1,111370000.0,259110000.0,131710000.0,193640000.0,155810000.0,82341000.0
Pbr001658.1,,,,,,
Pbr001659.1,,,,,,
Pbr001660.1,476570000.0,448790000.0,219100000.0,84837000.0,93766000.0,128950000.0
Pbr001662.1,1073200000.0,347960000.0,587600000.0,2141700000.0,2831600000.0,4001600000.0
Pbr001664.1,359240000.0,618280000.0,630170000.0,879610000.0,639310000.0,741920000.0
Pbr001666.3,1168500000.0,403770000.0,411550000.0,169880000.0,244590000.0,
Pbr001667.1,,171060000.0,180930000.0,109390000.0,,116110000.0
Pbr001669.1,119770000.0,,,,,78394000.0
Pbr001670.1,,,37800000.0,,,
Pbr001671.1,3702300000.0,2859500000.0,8951700000.0,3696200000.0,2882000000.0,2073400000.0
Pbr001675.1,1201600000.0,1982700000.0,866620000.0,477290000.0,2459700000.0,2379800000.0
Pbr001676.1,2348400000.0,5453400000.0,4199400000.0,7116500000.0,4625300000.0,4482500000.0
Pbr001680.1,,59685000.0,,,,
Pbr001682.1,233190000.0,425960000.0,100880000.0,34331000.0,487550000.0,545360000.0
Pbr001684.1,1502700000.0,1823600000.0,3194900000.0,3148400000.0,4433100000.0,4942600000.0
Pbr001686.1,27046000000.0,28434000000.0,19212000000.0,334690000.0,,198900000.0
Pbr001688.1,,,,,,
Pbr001689.1,,,,,,
Pbr001694.1,156290000000.0,176450000000.0,171290000000.0,211940000000.0,157030000000.0,179500000000.0
Pbr001706.1,,,,,,
Pbr001707.1,,26879000.0,27303000.0,32134000.0,,
Pbr001708.1,146140000.0,282150000.0,210120000.0,,,
Pbr001712.1,,,,,,
Pbr001713.1,533040000.0,604010000.0,433270000.0,557820000.0,592040000.0,549700000.0
Pbr001715.1,251400000.0,370630000.0,433980000.0,126240000.0,41669000.0,
Pbr001716.1,8252200000.0,12062000000.0,1595000000.0,182660000.0,107890000.0,
Pbr001717.1,206080000.0,566050000.0,391370000.0,264520000.0,,176110000.0
Pbr001720.1,877260000.0,886160000.0,227910000.0,,,
Pbr001722.1,,,46434000.0,,,28005000.0
Pbr001723.1,344730000.0,127240000.0,,,,80211000.0
Pbr001726.1,657350000.0,1122000000.0,597930000.0,653480000.0,3738800000.0,6383800000.0
Pbr001727.1,367230000.0,233020000.0,275270000.0,229420000.0,,504380000.0
Pbr001732.2,46733000.0,,,,,31787000.0
Pbr001733.1,4189200000.0,2014500000.0,508010000.0,45031000.0,320360000.0,1529500000.0
Pbr001737.1,,,,,,
Pbr001738.1,171610000.0,262620000.0,241440000.0,357050000.0,199260000.0,259200000.0
Pbr001739.1,368060000.0,354450000.0,120530000.0,286680000.0,513080000.0,457160000.0
Pbr001748.1,,,,,,
Pbr001749.1,,,,,44588000.0,
Pbr001751.3,135570000.0,,,203450000.0,967140000.0,696370000.0
Pbr001758.1,,,,,,
Pbr001806.1,,97265000.0,133910000.0,222980000.0,357510000.0,186300000.0
Pbr001811.1,289960000.0,881870000.0,503680000.0,165390000.0,484870000.0,232560000.0
Pbr001815.1,,46565000.0,62358000.0,34174000.0,,
Pbr001816.1,,235260000.0,174390000.0,311170000.0,1011500000.0,1062300000.0
Pbr001818.1,,,5259400.0,,,
Pbr001819.1,402720000.0,239550000.0,153350000.0,18513000.0,27739000.0,
Pbr001820.1,,,,,,
Pbr001825.1,,,,,,
Pbr001827.1,47805000.0,41045000.0,25770000.0,,,
Pbr001828.1,,29800000.0,,,,
Pbr001829.1,,,,,,
Pbr001830.1,,,,,,
Pbr001831.1,,39611000.0,89977000.0,964320000.0,1369400000.0,1282500000.0
Pbr001839.1,,,,,337030000.0,
Pbr001840.1,20345000000.0,10624000000.0,11552000000.0,9822400000.0,13291000000.0,9225400000.0
Pbr001842.1,106280000.0,44119000.0,54262000.0,101790000.0,76321000.0,
Pbr001861.1,3535900000.0,2314100000.0,2581000000.0,4421700000.0,3874300000.0,3214200000.0
Pbr001862.1,59575000.0,85912000.0,,,5987500.0,
Pbr001865.1,901640000.0,5196100000.0,206930000.0,811200000.0,,3881000000.0
Pbr001866.1,,46800000.0,48768000.0,29884000.0,,
Pbr001867.1,4861800000.0,4028300000.0,3086200000.0,447710000.0,51292000.0,
Pbr001872.1,,,,,,
Pbr001875.1,43687000.0,,113480000.0,,473800000.0,870070000.0
Pbr001879.1,616820000.0,500200000.0,477140000.0,147780000.0,982190000.0,1050000000.0
Pbr001882.1,,,,,,37586000.0
Pbr001883.1,211240000.0,528260000.0,572970000.0,1424200000.0,1432200000.0,2242700000.0
Pbr001884.1,114990000.0,450380000.0,23412000.0,15712000.0,10070000.0,15622000.0
Pbr001887.1,716260000.0,1164800000.0,1401800000.0,1388900000.0,1426800000.0,1619500000.0
