Gene	eccentricity	closeness	degree	eigen_centrality
Pbr012805.1	6.0	0.3611525602253413	18	0.0025482915277199236
Pbr011879.1	6.0	0.3563274496528051	43	0.001464980925375347
Pbr013610.1	6.0	0.3528742174160501	26	0.0009909411972709877
Pbr018894.1	5.0	0.3978201634877384	760	0.401495525928139
Pbr017286.1	6.0	0.3525910691471129	17	0.00021919644339918389
Pbr030386.3	5.0	0.3499899472617888	20	0.00024150881083609207
Pbr026380.1	5.0	0.4177280614316831	1265	0.5081539323659052
Pbr000843.1	6.0	0.3460694432762668	34	0.00040100783355702385
Pbr031383.1	5.0	0.36800338244381564	166	0.006402450504574124
Pbr021409.1	6.0	0.3510513701552041	19	0.0008892682462664812
Pbr032246.1	6.0	0.3611006949153895	28	0.003912391632544641
Pbr019885.1	6.0	0.35369875431768805	39	0.0008869858576921487
Pbr004282.1	6.0	0.3335519673375537	7	0.00020250996067629017
Pbr026503.1	6.0	0.35143844391815815	39	0.00850153178030816
Pbr040625.1	6.0	0.3465331373269631	24	0.0002246748102932391
Pbr020513.1	6.0	0.35777242006244814	29	0.0012823999024175658
Pbr018413.1	6.0	0.3507140587829618	15	0.0002227243160728343
Pbr009231.3	5.0	0.37368208125892716	66	0.003779470584589975
Pbr042288.1	6.0	0.34564921873806725	15	0.0003217467513872582
Pbr025762.1	6.0	0.3477499212453227	12	0.003540865390187865
Pbr039645.1	5.0	0.3875796396519833	286	0.05174500146684028
Pbr033720.1	6.0	0.35815179115461615	29	0.0003887937283192433
Pbr001513.1	6.0	0.34195395785640353	15	0.0009922372362820267
Pbr007173.1	6.0	0.3519166472280538	11	0.0009272760393375756
Pbr005749.1	5.0	0.38040326444162414	564	0.05991227026455195
Pbr034384.1	6.0	0.36783589610220735	52	0.0032975998305180888
Pbr001320.1	6.0	0.35909804979450644	41	0.011012683945525712
Pbr040081.1	6.0	0.35554368489685617	25	0.005261732148063727
Pbr008926.1	6.0	0.34281905425569786	22	0.0006319881489748317
Pbr014191.1	6.0	0.3491341073012689	33	0.0001046895874420846
Pbr016942.1	6.0	0.3559491321478848	59	0.0019347896484946776
Pbr007576.1	6.0	0.35845813896390866	30	0.011594545018425868
Pbr017654.1	6.0	0.3570273489575527	23	0.00025129722860299134
Pbr032038.2	6.0	0.3606403238272815	22	0.00035004511593154637
Pbr004430.1	6.0	0.3415256219675075	11	0.0010008197605569664
Pbr001546.1	6.0	0.36354581673306774	105	0.026409351466134334
Pbr011712.1	6.0	0.3418093389621865	11	6.360353206469907e-05
Pbr025060.1	6.0	0.3619786459791258	32	0.00078743604951851
Pbr006515.1	6.0	0.34684118566655425	18	0.00018147706495276095
Pbr027740.1	6.0	0.34314914781342876	14	9.052153628336142e-05
Pbr003221.1	5.0	0.389477398091337	406	0.10395422519033651
Pbr035141.1	5.0	0.36506476955588896	97	0.012212749934394656
Pbr005234.1	6.0	0.320236604331614	5	0.00014517895543621637
Pbr016618.1	6.0	0.34220992302923076	19	0.000851489803857991
Pbr018951.1	6.0	0.33112631232395656	14	0.0007018398031423807
Pbr027937.1	5.0	0.3679944060947549	187	0.004185592780729803
Pbr021718.1	6.0	0.32751297098984755	8	5.947831057611025e-05
Pbr038068.1	6.0	0.3624047146243034	66	0.006550310442277416
Pbr025185.1	6.0	0.3402240096218898	14	7.351687383027407e-05
Pbr035531.1	6.0	0.33315912286254795	6	3.222863007824849e-05
Pbr041856.1	5.0	0.3564396982154389	24	0.0031640532017244045
Pbr012565.1	6.0	0.36557784885787215	62	0.0005417794911235868
Pbr014677.1	6.0	0.34570994278905276	13	0.0004224387618554462
Pbr005331.1	5.0	0.3965826944140197	379	0.07517839209780867
Pbr008022.1	5.0	0.3818088256383867	270	0.0199780638096501
Pbr038621.1	5.0	0.37122703412073493	300	0.006437392205314414
Pbr005797.1	6.0	0.36385561540316746	38	0.0005003666475873324
Pbr020593.1	6.0	0.34678537770183815	20	0.0005107390017159395
Pbr000821.1	6.0	0.38224414303329224	745	0.06392945187994338
Pbr007356.1	6.0	0.3627881624931867	70	0.003536957270292455
Pbr026844.2	6.0	0.3525196666407041	25	0.0006145696290107552
Pbr035750.2	6.0	0.341113782474017	14	0.00018164755268687227
Pbr014449.1	6.0	0.3599090287386485	19	0.0007539995395558436
Pbr024538.1	6.0	0.33452330798169955	13	0.0003034482885679502
Pbr034999.1	6.0	0.3683268229166667	40	0.0008211500083177705
Pbr024949.1	6.0	0.35907240949804436	29	0.0016882608679806052
Pbr029165.1	5.0	0.39439859877828803	722	0.1762758606628275
Pbr001758.1	5.0	0.40245420593988973	830	0.26155926760751474
Pbr013969.1	6.0	0.3471098465384881	19	0.00020176581153640247
Pbr005344.1	5.0	0.3395552621312607	11	0.00011859415954104332
Pbr023516.2	6.0	0.34475404091954726	31	0.0003055321425843516
Pbr015055.1	6.0	0.37462855818496354	346	0.03563597051500392
Pbr008257.1	6.0	0.3516432289643384	34	0.0023977840211975524
Pbr020522.1	5.0	0.38082897194688925	191	0.001580242806315244
Pbr017253.1	6.0	0.38408010862186015	759	0.06598083378859022
Pbr030937.1	6.0	0.33497886953883044	11	0.00012087695877689189
Pbr042306.1	6.0	0.3459715639810427	12	0.0010612361727211051
Pbr019355.1	6.0	0.3526542570184119	18	0.00030098754401616145
Pbr022504.1	5.0	0.3481993799189125	15	0.004680619830354051
Pbr041341.1	6.0	0.34332094363953575	18	0.0003001412626593644
Pbr019895.1	5.0	0.4112862919714662	890	0.26490686330155794
Pbr000525.1	6.0	0.3576536780800809	119	0.0041911541463854046
Pbr031215.1	6.0	0.3502174350403145	18	0.0002151604488704586
Pbr023265.1	6.0	0.36532997546170737	78	0.0016770825289101534
Pbr000758.1	6.0	0.35554368489685617	23	0.0001964890515020301
Pbr042586.1	6.0	0.362895789735325	78	0.007191777841335685
Pbr029692.1	5.0	0.3700251806795513	175	0.0015121097113811855
Pbr026359.1	6.0	0.3438582629307725	12	0.000843383053980082
Pbr039050.1	5.0	0.33845325516354335	18	9.684061122060537e-05
Pbr014517.1	6.0	0.3582935537242422	26	0.0030818128179690755
Pbr007848.1	6.0	0.35045064577074364	13	0.0007159054579748499
Pbr034476.1	6.0	0.3828293508141256	805	0.06823387863299923
Pbr001560.1	5.0	0.393551528642482	868	0.11230961590417161
Pbr002576.1	6.0	0.31533697022901297	7	4.766052740897817e-05
Pbr007036.1	6.0	0.34998724085401217	21	0.0004339342270725879
Pbr042529.1	6.0	0.34100326989436885	11	0.0001879586606969187
Pbr019397.1	6.0	0.33575169507870806	14	4.616492208899886e-05
Pbr003585.1	6.0	0.34215559537039136	16	0.0003188015360030582
Pbr002343.1	5.0	0.3860654758858352	743	0.06071889245540798
Pbr039274.1	5.0	0.38818131137698875	632	0.05872724634673613
Pbr028339.1	5.0	0.34574427451759276	28	0.0011904713338485252
Pbr019283.1	6.0	0.3715470180191274	157	0.006512830677514976
Pbr017180.1	6.0	0.34071319416737555	21	0.0002190651232560674
Pbr015504.1	6.0	0.3465543644716692	18	0.00030125148787259865
Pbr007111.1	6.0	0.328726131766449	8	0.0003495391608614547
Pbr025974.1	5.0	0.3565098894866604	25	0.0007216796194101415
Pbr013642.1	6.0	0.3605110558847894	91	0.0009834338956178118
Pbr004759.1	6.0	0.3660420390304658	29	0.0010382154892705792
Pbr020927.1	6.0	0.34927960117609835	17	0.00014974761915003654
Pbr025358.1	6.0	0.3538259482785578	26	0.0005810143823694296
Pbr016231.2	5.0	0.4002086815042753	342	0.0500398072937782
Pbr004725.1	6.0	0.3643652991563084	372	0.03331761478264516
Pbr008084.1	6.0	0.3344788087056128	19	0.000599291318723019
Pbr036696.1	5.0	0.3838846480067854	282	0.006282478500204366
Pbr017329.1	5.0	0.3826286912340325	275	0.07350992330005392
Pbr020409.1	6.0	0.37755050968484627	102	0.010041974880581608
Pbr037083.2	6.0	0.36001209055187006	35	0.00022001397388278003
Pbr029334.1	6.0	0.34231086303783875	13	0.0004656311723257782
Pbr016524.1	6.0	0.3899908663208506	810	0.4347074240776164
Pbr031675.1	6.0	0.34602446483180427	18	0.0007907563651163245
Pbr034145.1	6.0	0.33209330310301055	9	6.974791753228472e-05
Pbr001705.1	6.0	0.3484513700159367	22	0.0010734727399679038
Pbr001070.1	6.0	0.3602700035024039	25	0.0005591844268946881
Pbr038077.1	6.0	0.3554236263261636	21	0.0020006470218324316
Pbr013072.1	5.0	0.3609106494956342	56	0.00021749944208755072
Pbr036724.1	6.0	0.34709387485908416	17	0.0005583669755000547
Pbr014048.1	5.0	0.3905528661540984	730	0.19689133603110276
Pbr015588.2	6.0	0.353190891639224	30	0.0008707498124951225
Pbr040253.1	6.0	0.3632831939383237	38	0.0004986366538660712
Pbr025391.1	5.0	0.34051581449938306	12	6.322792832223273e-05
Pbr011396.1	5.0	0.3489241633452314	65	0.000395397294710466
Pbr014343.1	6.0	0.35841272103833577	16	0.004540905209326262
Pbr032634.2	6.0	0.34289437398669637	18	7.899342267678622e-05
Pbr018969.1	6.0	0.3699949315762798	101	0.0023589854017697694
Pbr015641.1	6.0	0.4091262451864842	1331	0.640986496503075
Pbr007303.1	6.0	0.356100362709384	32	0.005290951395962029
Pbr017436.2	5.0	0.38723145763639943	713	0.06585509498751238
Pbr022348.1	6.0	0.38053759553377	752	0.08826720380053657
Pbr026579.1	6.0	0.35559396605908233	21	0.0006195204712390707
Pbr012101.1	6.0	0.37243978506126413	208	0.04779356574247809
Pbr008502.1	6.0	0.3436233050397072	19	0.0011741296810631326
Pbr034752.1	5.0	0.3660538809313912	41	0.0011045769694499534
Pbr008864.3	5.0	0.3698346938608748	47	0.000495837316444979
Pbr028025.1	6.0	0.3514220714180339	19	0.00012808419106728468
Pbr032335.1	6.0	0.3376200990630781	10	0.00012143923320020378
Pbr003351.1	6.0	0.33985612807304727	18	6.878086563561453e-05
Pbr026891.1	6.0	0.3483977245610389	16	0.00010477743597869143
Pbr004798.1	5.0	0.3902632509290956	676	0.053313857685435596
Pbr013600.1	6.0	0.34419821436719544	14	0.00015249190643013463
Pbr034671.1	6.0	0.3432870914648483	13	8.056129240815603e-05
Pbr036208.1	6.0	0.3617674329379416	23	0.0018356335670927934
Pbr022524.1	6.0	0.3672151364683737	277	0.0024297956398555186
Pbr015074.1	6.0	0.3483682266009852	15	0.000523395922749178
Pbr004258.1	6.0	0.3599863195654076	67	0.0019452375716692589
Pbr030101.1	6.0	0.3449616243531017	14	0.0005492413588966505
Pbr028630.1	6.0	0.36603315810756165	79	0.03304110879102668
Pbr013606.1	6.0	0.3564593489852013	51	0.0006593738735212731
Pbr026384.1	6.0	0.33354459298126665	8	4.49090514142818e-05
Pbr014727.1	6.0	0.3547577990280608	20	0.002274322735592779
Pbr036876.1	6.0	0.367871773197217	27	0.000575515345727915
Pbr008722.1	6.0	0.3402854006586169	24	0.0003281957423817425
Pbr034428.1	5.0	0.34609590664739665	16	0.0011467606897910937
Pbr009413.1	5.0	0.3530806796374019	52	0.0010023501063195156
Pbr004590.1	6.0	0.3245095789835953	8	0.00016652228132553112
Pbr020624.1	6.0	0.3522974056401834	27	0.0011390390457194782
Pbr031345.1	6.0	0.3533866874878001	21	0.00033348603520083896
Pbr010118.1	6.0	0.3506081028739639	21	0.0009344352467954547
Pbr033350.1	6.0	0.3702552356020942	94	0.022598794978895127
Pbr040691.1	6.0	0.35422748511007973	32	0.0010586559042986532
Pbr026846.1	6.0	0.35607234735541937	24	0.0001409660198610715
Pbr028218.1	5.0	0.3719072779115344	192	0.0305442501158368
Pbr035478.1	6.0	0.34723234493076066	27	8.745198518617248e-05
Pbr000541.1	5.0	0.37803299227396114	50	0.0007445508403659018
Pbr019228.1	6.0	0.3362255965292842	10	0.00010083068427259418
Pbr025193.1	6.0	0.34291255957026073	20	0.00031962305900763385
Pbr019842.1	6.0	0.3418196648264091	16	6.740365790432158e-05
Pbr038911.1	5.0	0.37153481804972954	304	0.12896614474436557
Pbr022245.1	6.0	0.35890725982316324	21	0.002307491121347037
Pbr017650.1	6.0	0.3412089320446904	14	9.460334743493469e-05
Pbr023102.2	6.0	0.3364080303852415	8	0.00027252129869564625
Pbr034983.1	6.0	0.3568500063075565	32	0.0006191920842344757
Pbr036725.1	5.0	0.3613572854291417	222	0.00768512842272948
Pbr023808.1	6.0	0.37436207081944434	149	0.0015191370306931991
Pbr005292.1	5.0	0.36923428347664344	35	0.0008618392879970913
Pbr019919.1	6.0	0.36732540680923587	107	0.014987538478857114
Pbr004876.1	5.0	0.42379467588040864	1345	0.5489702989671771
Pbr028014.1	6.0	0.35236048829098154	29	0.0020711730689661843
Pbr039335.1	6.0	0.34558059984118256	14	0.003800982528444534
Pbr018601.1	6.0	0.36533882229487025	69	0.0006630208490060858
Pbr008374.1	5.0	0.37196229423318733	119	0.010155976026645842
Pbr018330.1	6.0	0.3640956334266499	20	0.0011621462339834307
Pbr027767.1	6.0	0.34901026364694904	38	0.0015925856178600883
Pbr004770.1	6.0	0.3492876877247681	13	0.0007709678729186056
Pbr033384.1	6.0	0.3589869682812884	40	0.002522169313392538
Pbr020167.1	6.0	0.37170874328608267	189	0.018058296599056438
Pbr011125.1	6.0	0.3517771508071599	18	0.00029577048031843677
Pbr020374.4	6.0	0.364723516044289	42	0.004711367376764318
Pbr016263.1	5.0	0.3506434143960582	30	0.0002514700528122832
Pbr023328.2	6.0	0.34950886513869156	20	0.0002545466350360474
Pbr005912.1	5.0	0.403106574751955	494	0.13088225357964497
Pbr038133.1	6.0	0.34558323852573547	17	0.0014787759941888522
Pbr042848.1	6.0	0.36010088553311004	28	0.0005711754766878577
Pbr042809.1	6.0	0.3480012609855679	19	0.0009962884975789395
Pbr002357.1	6.0	0.34531693472090824	18	0.0006242387691416267
Pbr037862.1	6.0	0.339298164071578	9	0.003795307934513981
Pbr008900.1	5.0	0.37270661088968676	142	0.001642560896010909
Pbr022404.1	6.0	0.34381646915831054	12	0.005821945988427975
Pbr039622.1	5.0	0.39988690781219627	982	0.11049637853028667
Pbr036142.1	6.0	0.36543911635755866	98	0.0023406247621296544
Pbr023996.2	6.0	0.35676280712264413	29	0.0020477772982129077
Pbr005365.1	6.0	0.34827708266001817	15	0.003362069476321476
Pbr009124.1	6.0	0.34829584369011984	14	0.004226988437776104
Pbr009409.1	6.0	0.34456769164008433	34	0.0001337130647162048
Pbr032815.1	6.0	0.34159521796884434	15	8.93474572887442e-05
Pbr023070.1	6.0	0.3639697308425344	125	0.0008275233660071643
Pbr005929.1	6.0	0.3513456865835009	19	0.00022157315691058248
Pbr007601.1	6.0	0.3602413282605581	28	0.0047533642770735155
Pbr033378.1	6.0	0.3368035659803097	25	7.70490720842861e-05
Pbr036285.1	6.0	0.3375772899838148	11	0.0018206652673174852
Pbr015949.1	6.0	0.3383039952162051	12	7.759669196166105e-05
Pbr030184.1	6.0	0.35632464434454686	27	0.010721962869001601
Pbr032990.1	6.0	0.33931597019177423	17	0.00010766709281445871
Pbr014969.1	6.0	0.3783838012272811	249	0.00130689370672219
Pbr000583.1	6.0	0.3458261700095511	17	0.00015216602636327305
Pbr013460.1	6.0	0.34161842293960915	26	0.0007578489703512261
Pbr021430.1	6.0	0.34177836511232773	13	0.0006661352033966466
Pbr021944.1	6.0	0.3359909729336481	9	0.00010283741875223795
Pbr038420.1	6.0	0.35390064821837686	29	0.0009849939371588182
Pbr019771.2	6.0	0.3428138610111721	19	0.0006103134751308742
Pbr018009.1	6.0	0.3439235860454867	14	0.00021928611437173134
Pbr005328.1	6.0	0.361244802017735	44	0.009682124210425719
Pbr023937.1	6.0	0.3669114905069961	38	0.0008759007614697399
Pbr041630.1	6.0	0.3501849186822029	32	0.0001622075727823757
Pbr027120.1	5.0	0.3600006363245892	24	0.0002274928364093226
Pbr032767.1	6.0	0.368168026485972	143	0.028139473984981348
Pbr038244.1	6.0	0.32953271300219883	8	0.0002716491768042187
Pbr009771.1	5.0	0.3740434042412522	378	0.01229713554309772
Pbr021626.1	6.0	0.32958310577098127	8	0.0004850776675553811
Pbr035917.1	6.0	0.35346120204923154	18	0.0025124283990171177
Pbr019645.1	6.0	0.35699918756260896	38	0.0002811160577937479
Pbr036269.1	6.0	0.3493227337629761	31	0.0007227551259199312
Pbr040561.1	6.0	0.3386178466418776	13	0.00042193284919770014
Pbr002346.1	5.0	0.38139378107356536	503	0.060604981976675354
Pbr026149.1	6.0	0.35326808098783935	23	0.00037992463442455983
Pbr034873.1	6.0	0.3653712643492581	51	0.0027776011705686284
Pbr023897.1	6.0	0.36242793081358105	30	0.0013892609699779038
Pbr019773.1	6.0	0.3443343832260617	14	0.00037868907097894953
Pbr039608.1	6.0	0.35785445460008225	46	0.0028191736485244723
Pbr010838.1	5.0	0.40813750067632154	937	0.27842340164330026
Pbr022029.1	6.0	0.35194127572880457	17	0.00011986801247570138
Pbr011504.1	6.0	0.3440386150279351	33	0.00018872231244165474
Pbr000494.1	6.0	0.3523934099473668	19	0.000430360366305108
Pbr006524.1	6.0	0.3393490436595113	21	0.00015026640255191688
Pbr041720.1	6.0	0.3516951457366871	40	0.0001154234985938395
Pbr017970.1	6.0	0.3537457501270077	30	0.0010863992490626998
Pbr005686.1	5.0	0.36314911098273317	246	0.005174749328697867
Pbr013365.1	6.0	0.34056962263441065	23	0.002176123010869313
Pbr039240.1	6.0	0.3532460234456707	15	0.0002006456520534394
Pbr035251.1	6.0	0.35869677204606154	22	0.0005579036663889438
Pbr018879.1	6.0	0.3484111343761547	17	0.0005401405434846066
Pbr025140.2	5.0	0.4028661711691664	711	0.2253926449222161
Pbr032110.1	6.0	0.3437276911159379	11	0.00023981226220047685
Pbr015521.1	6.0	0.349403636082912	17	0.0026780693623158253
Pbr001245.1	6.0	0.34406476871032726	10	0.0007645196866563527
Pbr024057.1	5.0	0.3888082331818533	581	0.0767309035827915
Pbr042595.1	6.0	0.3338792251287272	11	6.212009348530891e-05
Pbr004285.1	6.0	0.35979458479736715	27	0.0004148953647856359
Pbr010096.1	6.0	0.3394610324835557	16	0.00014612405307223543
Pbr007877.1	6.0	0.33813718238937324	11	8.915204733454692e-05
Pbr000521.1	5.0	0.34559115482117225	39	0.0002179908437556262
Pbr025498.1	6.0	0.3549080187569594	21	0.00039696368218085414
Pbr019744.1	6.0	0.34635281153387004	20	0.00057200160095401
Pbr025937.1	5.0	0.39878057376471415	629	0.0736384904261721
Pbr000487.1	6.0	0.3665370910268869	44	0.004025999513402068
Pbr031200.1	6.0	0.34456769164008433	16	0.0001431906654453182
Pbr022943.1	6.0	0.3563302550052355	53	0.0019086762236902159
Pbr028250.1	6.0	0.3592291574068195	18	0.0002602476159637054
Pbr018178.1	6.0	0.3634202940444359	28	0.0008043264091607429
Pbr000054.1	6.0	0.33364786365110727	8	0.00013892373189480008
Pbr038666.1	6.0	0.33688378774683847	12	5.4237986256850964e-05
Pbr026119.1	6.0	0.35805545666706223	32	0.0004559510534990487
Pbr004196.1	6.0	0.3608387148210157	20	0.00186809136646513
Pbr042443.1	5.0	0.3705765798221625	308	0.005518148686562765
Pbr022819.1	5.0	0.36849775693477604	91	0.0063944132269601875
Pbr039338.1	6.0	0.3284541753448914	13	0.0006252729723758734
Pbr024023.3	6.0	0.3492014505053622	17	0.00015433645744387906
Pbr006196.2	5.0	0.38582522782101664	456	0.12101425228774404
Pbr003658.1	6.0	0.3495898537067647	17	0.0009488998453911166
Pbr006977.1	6.0	0.3481886650203482	21	0.00022583604985201117
Pbr023459.1	6.0	0.36218430908101534	26	0.0003828157130653098
Pbr005779.1	6.0	0.35510572358871756	27	0.005112264727031017
Pbr036712.1	5.0	0.3568894005582804	65	0.007620240424135684
Pbr016949.1	6.0	0.35151759917984404	24	0.0004098844326859608
Pbr040752.1	6.0	0.35188928626963145	53	0.0006600093142032745
Pbr025960.1	6.0	0.3527339609701353	27	0.0013375492211256642
Pbr001047.1	6.0	0.3414328714006593	22	0.0004080471538875648
Pbr000553.1	5.0	0.369635346482094	274	0.006873135468887644
Pbr028374.1	6.0	0.3443763030146242	18	0.00032402337288897284
Pbr009727.1	6.0	0.3517498115348447	22	0.00033423734393299204
Pbr011447.1	5.0	0.3801540438613437	383	0.0036241966060867894
Pbr007324.1	6.0	0.34501947690595436	13	0.00013323283262501028
Pbr030269.4	6.0	0.3419797955374886	18	6.30907269510676e-05
Pbr010944.1	6.0	0.34972221578308876	14	0.0012650921972386625
Pbr014415.1	6.0	0.35998345635021634	69	0.029804770720328756
Pbr020025.1	6.0	0.3501144872826289	18	0.0002654815882171466
Pbr014543.1	6.0	0.3518400472644164	16	0.0006009908695528443
Pbr011751.1	6.0	0.36058285996542355	31	0.0003037384511998452
Pbr019575.1	5.0	0.33956290466580136	14	5.370792224818836e-05
Pbr041291.1	6.0	0.32311261824022847	6	0.0012369403167926498
Pbr022384.1	6.0	0.34589224302636606	31	0.0008891489727729027
Pbr030275.1	6.0	0.3503584090662786	23	0.00034247018002066644
Pbr014578.1	6.0	0.33731814929644643	10	0.00017218578824148103
Pbr010822.1	6.0	0.341080364140592	13	0.0012074755191651598
Pbr035481.1	5.0	0.34807887531916204	25	0.0008480852749590934
Pbr025062.1	6.0	0.34643499559876	13	0.0008533634625764574
Pbr030800.1	6.0	0.3534363603707724	18	0.00663468409740839
Pbr031307.1	6.0	0.3573966739841122	21	0.005226742199049771
Pbr019276.1	6.0	0.34786217709766426	20	0.00011038525304842056
Pbr039263.1	5.0	0.37097144355922756	370	0.005578934750610625
Pbr022039.1	6.0	0.3527889502073395	25	0.002902228449929472
Pbr016967.1	6.0	0.35764802566594756	19	0.0004109656684989573
Pbr035064.1	6.0	0.3528742174160501	57	0.00025348695270425693
Pbr018104.1	6.0	0.3508200787523641	255	0.0020757281346971083
Pbr019972.1	6.0	0.3570020035021849	27	0.0002195707660885683
Pbr029621.1	5.0	0.3978446419310321	298	0.038292042467351774
Pbr017925.2	5.0	0.35540688041335877	54	0.0005886848101891627
Pbr006648.1	5.0	0.37993385155213805	181	0.0016176687202854746
Pbr034423.1	6.0	0.34320118899572327	11	0.00014426169497429317
Pbr038224.1	6.0	0.3687799949482192	126	0.000904061216818509
Pbr017858.1	5.0	0.3799657476745357	262	0.009425357331885856
Pbr011740.1	6.0	0.3580781189426964	23	0.004521567357030098
Pbr015982.1	6.0	0.3465278309470944	12	0.0006258112458939442
Pbr036268.2	6.0	0.36114679667738564	32	0.002446497562554748
Pbr003941.1	6.0	0.34701137792498543	31	0.0001479233805415631
Pbr035577.1	5.0	0.3584013683552022	24	0.00045089390868364955
Pbr019021.1	6.0	0.3492499537008457	24	0.00020385794752815424
Pbr037256.1	6.0	0.3418558102647381	12	8.538015308626002e-05
Pbr014376.1	6.0	0.3677791050112544	85	0.004036708232070321
Pbr019780.1	6.0	0.34883003976939914	12	0.0010710187129081112
Pbr035526.1	5.0	0.3908969210174029	712	0.18092765316935935
Pbr004670.1	6.0	0.3556554401295007	31	0.003479752797419425
Pbr040415.1	6.0	0.3718095112914753	509	0.05390439067353258
Pbr038306.1	6.0	0.36125633555493475	41	0.0048743935638769316
Pbr016909.1	6.0	0.35304762944819734	25	0.010294766413997904
Pbr007207.1	6.0	0.3443160465275506	14	0.000720974631542991
Pbr003634.1	6.0	0.3547689220543049	25	0.004885863688068647
Pbr041605.1	6.0	0.3384633792494877	14	0.00028797257660490916
Pbr037277.2	5.0	0.39187843629594354	838	0.5015382412796148
Pbr020946.1	6.0	0.344297711781889	16	0.0006189793934543027
Pbr010140.3	6.0	0.3626428216592151	28	0.0005944607140010947
Pbr014461.1	6.0	0.3765359689187278	538	0.04760620387513477
Pbr039437.1	5.0	0.3516814819419407	54	0.0002890475957860948
Pbr022400.1	5.0	0.36014673234079464	87	0.0005882243291859352
Pbr012115.1	6.0	0.35231660231660233	60	0.002718842828253575
Pbr034845.1	6.0	0.35865697780384015	44	0.011305760236013977
Pbr030414.1	6.0	0.34998724085401217	23	0.00032969927231109596
Pbr032002.1	6.0	0.35470775404003196	19	0.0005449565316429831
Pbr000251.1	6.0	0.35596312958127535	19	0.00014204868538679848
Pbr023260.1	6.0	0.35020117610646856	24	0.0003811051402991317
Pbr036110.1	5.0	0.42564797050746717	1526	0.3122302225260925
Pbr030331.1	6.0	0.3491772039592961	25	0.00029041682985542607
Pbr034104.1	5.0	0.3670513433949411	148	0.0030911532799995944
Pbr039172.1	6.0	0.36712875463372296	198	0.07792642044117012
Pbr012497.1	6.0	0.34980871043784056	20	0.0016795051050387828
Pbr017458.1	6.0	0.34803604933714744	22	0.00029537354904359215
Pbr000479.1	6.0	0.3486070352997358	17	0.0017852385652986982
Pbr001033.1	5.0	0.3744333035507462	562	0.06159972563422379
Pbr006818.2	5.0	0.34871447172762365	77	0.0006322256852967058
Pbr040256.1	6.0	0.3544244322631167	41	0.0005481716047631923
Pbr035163.1	6.0	0.35137296306935073	20	0.0003426930675139694
Pbr021644.1	6.0	0.37142505436789625	120	0.0027064899383340553
Pbr005859.1	6.0	0.3554794574343588	39	0.014271727981795046
Pbr017553.1	5.0	0.3537955240097868	38	0.00031378680194315666
Pbr037476.1	5.0	0.36911383320556523	149	0.0018806827765340322
Pbr010219.1	6.0	0.35764802566594756	67	0.0036108579905291833
Pbr031517.1	6.0	0.31650128320780974	5	4.1282412375051826e-05
Pbr010870.1	6.0	0.3747836671828292	145	0.0016164398413838538
Pbr014133.1	6.0	0.33812455175711215	20	6.805496521718748e-05
Pbr024985.1	6.0	0.342707434161707	11	0.0002676922316838686
Pbr006451.1	6.0	0.3604478919452718	74	0.0004076861578783959
Pbr033080.1	6.0	0.3484299098516517	17	0.00010300942783208175
Pbr029660.1	6.0	0.3655306089484736	37	0.0013502475256783008
Pbr034003.1	6.0	0.3471524448705657	18	0.0014187623978013852
Pbr029773.1	6.0	0.32794012158274943	9	3.55366290571825e-05
Pbr024251.1	6.0	0.3562545259909952	27	0.002281150384512731
Pbr012454.1	6.0	0.3576932499822181	38	0.0007893796397623573
Pbr008728.1	6.0	0.358160293745252	22	0.0027878178082436605
Pbr004328.1	6.0	0.3505402160864346	22	0.00311221231498197
Pbr037838.1	6.0	0.3564228564228564	53	0.0008046519741075827
Pbr020475.1	6.0	0.37180645691283987	93	0.01358856333847737
Pbr001097.1	6.0	0.345440807198846	14	0.0003667799612724781
Pbr040403.1	5.0	0.36314911098273317	64	0.0005240803475292808
Pbr012696.1	6.0	0.35764802566594756	34	0.015487041308957112
Pbr017222.1	5.0	0.36035318752537837	49	0.00046657395723987116
Pbr022374.1	6.0	0.3548774081247011	27	0.0001809378187056157
Pbr022865.1	6.0	0.3581404549950544	36	0.00040192764467346056
Pbr009213.1	6.0	0.35075210985996264	18	0.004120089328832846
Pbr018136.1	6.0	0.3651266164879757	123	0.002242601514404205
Pbr015208.1	6.0	0.3472243532697088	16	0.00020874184197321635
Pbr028765.1	6.0	0.35955448926738587	44	0.001648733473147904
Pbr039208.2	5.0	0.3677880708597432	60	0.00046955835684559763
Pbr041688.1	6.0	0.35533991253896097	55	0.0027845835090513056
Pbr041370.1	6.0	0.3428398288073325	16	0.00018085388230841583
Pbr005685.1	5.0	0.35847233442633336	355	0.006799349067971711
Pbr020817.1	6.0	0.35894995638036326	22	0.0004148882139299841
Pbr022906.1	5.0	0.4086128289622173	781	0.21875654064355665
Pbr017576.1	5.0	0.3468597923132927	40	0.0005080885517034814
Pbr010407.1	5.0	0.3959304715999055	716	0.18088724951255652
Pbr012844.1	6.0	0.3525855756197124	16	0.0022806712202120658
Pbr036272.1	5.0	0.3795928979393289	414	0.009579018834756219
Pbr002190.1	6.0	0.35156401711990926	66	0.00012271719961690392
Pbr015213.1	5.0	0.36576101889415075	73	0.001451963519167269
Pbr025047.3	6.0	0.35692317398230367	31	0.008282514981394462
Pbr015045.1	6.0	0.35658291774011835	21	0.0014477547486352815
